instance_id,family,split,label,frequency_hz,period_days,amplitude_hz,phase_rad,coherence_days,slope_hz_per_day,center_day,width_days,frequency_index,amplitude_index,phase_index,noise_seed
damped_tau180_f05_a07_p04_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,2200.0,1.1780972450961724,,,,,5,7,4,1279730
damped_tau180_f05_a07_p05_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,1.4398966328953218,,,,,5,7,5,279731
damped_tau180_f05_a07_p05_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,2200.0,1.4398966328953218,,,,,5,7,5,1279731
damped_tau180_f05_a07_p06_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,1.7016960206944713,,,,,5,7,6,279732
damped_tau180_f05_a07_p06_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,2200.0,1.7016960206944713,,,,,5,7,6,1279732
damped_tau180_f05_a07_p07_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,1.9634954084936205,,,,,5,7,7,279733
damped_tau180_f05_a07_p07_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,2200.0,1.9634954084936205,,,,,5,7,7,1279733
damped_tau180_f05_a07_p08_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,2.2252947962927703,,,,,5,7,8,279734
damped_tau180_f05_a07_p08_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,2200.0,2.2252947962927703,,,,,5,7,8,1279734
damped_tau180_f05_a07_p09_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,2.4870941840919194,,,,,5,7,9,279735
damped_tau180_f05_a07_p09_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,2200.0,2.4870941840919194,,,,,5,7,9,1279735
damped_tau180_f05_a07_p10_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,2.748893571891069,,,,,5,7,10,279736
damped_tau180_f05_a07_p10_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,2200.0,2.748893571891069,,,,,5,7,10,1279736
damped_tau180_f05_a07_p11_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,3.010692959690218,,,,,5,7,11,279737
damped_tau180_f05_a07_p11_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,2200.0,3.010692959690218,,,,,5,7,11,1279737
damped_tau180_f05_a07_p12_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,3.272492347489368,,,,,5,7,12,279738
damped_tau180_f05_a07_p12_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,2200.0,3.272492347489368,,,,,5,7,12,1279738
damped_tau180_f05_a07_p13_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,3.5342917352885173,,,,,5,7,13,279739
damped_tau180_f05_a07_p13_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,2200.0,3.5342917352885173,,,,,5,7,13,1279739
damped_tau180_f05_a07_p14_y0,damped_sinusoid,validation,0,2.57201646090535e-07,45.0,0.0,3.796091123087667,,,,,5,7,14,279740
damped_tau180_f05_a07_p14_y1,damped_sinusoid,validation,1,2.57201646090535e-07,45.0,2200.0,3.796091123087667,,,,,5,7,14,1279740
damped_tau180_f05_a07_p15_y0,damped_sinusoid,validation,0,2.57201646090535e-07,45.0,0.0,4.057890510886816,,,,,5,7,15,279741
damped_tau180_f05_a07_p15_y1,damped_sinusoid,validation,1,2.57201646090535e-07,45.0,2200.0,4.057890510886816,,,,,5,7,15,1279741
damped_tau180_f05_a07_p16_y0,damped_sinusoid,validation,0,2.57201646090535e-07,45.0,0.0,4.319689898685966,,,,,5,7,16,279742
damped_tau180_f05_a07_p16_y1,damped_sinusoid,validation,1,2.57201646090535e-07,45.0,2200.0,4.319689898685966,,,,,5,7,16,1279742
damped_tau180_f05_a07_p17_y0,damped_sinusoid,validation,0,2.57201646090535e-07,45.0,0.0,4.581489286485115,,,,,5,7,17,279743
damped_tau180_f05_a07_p17_y1,damped_sinusoid,validation,1,2.57201646090535e-07,45.0,2200.0,4.581489286485115,,,,,5,7,17,1279743
damped_tau180_f05_a07_p18_y0,damped_sinusoid,validation,0,2.57201646090535e-07,45.0,0.0,4.843288674284264,,,,,5,7,18,279744
damped_tau180_f05_a07_p18_y1,damped_sinusoid,validation,1,2.57201646090535e-07,45.0,2200.0,4.843288674284264,,,,,5,7,18,1279744
damped_tau180_f05_a07_p19_y0,damped_sinusoid,test,0,2.57201646090535e-07,45.0,0.0,5.105088062083413,,,,,5,7,19,279745
damped_tau180_f05_a07_p19_y1,damped_sinusoid,test,1,2.57201646090535e-07,45.0,2200.0,5.105088062083413,,,,,5,7,19,1279745
damped_tau180_f05_a07_p20_y0,damped_sinusoid,test,0,2.57201646090535e-07,45.0,0.0,5.3668874498825625,,,,,5,7,20,279746
damped_tau180_f05_a07_p20_y1,damped_sinusoid,test,1,2.57201646090535e-07,45.0,2200.0,5.3668874498825625,,,,,5,7,20,1279746
damped_tau180_f05_a07_p21_y0,damped_sinusoid,test,0,2.57201646090535e-07,45.0,0.0,5.6286868376817125,,,,,5,7,21,279747
damped_tau180_f05_a07_p21_y1,damped_sinusoid,test,1,2.57201646090535e-07,45.0,2200.0,5.6286868376817125,,,,,5,7,21,1279747
damped_tau180_f05_a07_p22_y0,damped_sinusoid,test,0,2.57201646090535e-07,45.0,0.0,5.8904862254808625,,,,,5,7,22,279748
damped_tau180_f05_a07_p22_y1,damped_sinusoid,test,1,2.57201646090535e-07,45.0,2200.0,5.8904862254808625,,,,,5,7,22,1279748
damped_tau180_f05_a07_p23_y0,damped_sinusoid,test,0,2.57201646090535e-07,45.0,0.0,6.152285613280012,,,,,5,7,23,279749
damped_tau180_f05_a07_p23_y1,damped_sinusoid,test,1,2.57201646090535e-07,45.0,2200.0,6.152285613280012,,,,,5,7,23,1279749
damped_tau180_f05_a08_p00_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,0.1308996938995747,,,,,5,8,0,279826
damped_tau180_f05_a08_p00_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,3200.0,0.1308996938995747,,,,,5,8,0,1279826
damped_tau180_f05_a08_p01_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,0.39269908169872414,,,,,5,8,1,279827
damped_tau180_f05_a08_p01_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,3200.0,0.39269908169872414,,,,,5,8,1,1279827
damped_tau180_f05_a08_p02_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,0.6544984694978736,,,,,5,8,2,279828
damped_tau180_f05_a08_p02_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,3200.0,0.6544984694978736,,,,,5,8,2,1279828
damped_tau180_f05_a08_p03_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,0.916297857297023,,,,,5,8,3,279829
damped_tau180_f05_a08_p03_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,3200.0,0.916297857297023,,,,,5,8,3,1279829
damped_tau180_f05_a08_p04_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,1.1780972450961724,,,,,5,8,4,279830
damped_tau180_f05_a08_p04_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,3200.0,1.1780972450961724,,,,,5,8,4,1279830
damped_tau180_f05_a08_p05_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,1.4398966328953218,,,,,5,8,5,279831
damped_tau180_f05_a08_p05_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,3200.0,1.4398966328953218,,,,,5,8,5,1279831
damped_tau180_f05_a08_p06_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,1.7016960206944713,,,,,5,8,6,279832
damped_tau180_f05_a08_p06_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,3200.0,1.7016960206944713,,,,,5,8,6,1279832
damped_tau180_f05_a08_p07_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,1.9634954084936205,,,,,5,8,7,279833
damped_tau180_f05_a08_p07_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,3200.0,1.9634954084936205,,,,,5,8,7,1279833
damped_tau180_f05_a08_p08_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,2.2252947962927703,,,,,5,8,8,279834
damped_tau180_f05_a08_p08_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,3200.0,2.2252947962927703,,,,,5,8,8,1279834
damped_tau180_f05_a08_p09_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,2.4870941840919194,,,,,5,8,9,279835
damped_tau180_f05_a08_p09_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,3200.0,2.4870941840919194,,,,,5,8,9,1279835
damped_tau180_f05_a08_p10_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,2.748893571891069,,,,,5,8,10,279836
damped_tau180_f05_a08_p10_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,3200.0,2.748893571891069,,,,,5,8,10,1279836
damped_tau180_f05_a08_p11_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,3.010692959690218,,,,,5,8,11,279837
damped_tau180_f05_a08_p11_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,3200.0,3.010692959690218,,,,,5,8,11,1279837
damped_tau180_f05_a08_p12_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,3.272492347489368,,,,,5,8,12,279838
damped_tau180_f05_a08_p12_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,3200.0,3.272492347489368,,,,,5,8,12,1279838
damped_tau180_f05_a08_p13_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,3.5342917352885173,,,,,5,8,13,279839
damped_tau180_f05_a08_p13_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,3200.0,3.5342917352885173,,,,,5,8,13,1279839
damped_tau180_f05_a08_p14_y0,damped_sinusoid,validation,0,2.57201646090535e-07,45.0,0.0,3.796091123087667,,,,,5,8,14,279840
damped_tau180_f05_a08_p14_y1,damped_sinusoid,validation,1,2.57201646090535e-07,45.0,3200.0,3.796091123087667,,,,,5,8,14,1279840
damped_tau180_f05_a08_p15_y0,damped_sinusoid,validation,0,2.57201646090535e-07,45.0,0.0,4.057890510886816,,,,,5,8,15,279841
damped_tau180_f05_a08_p15_y1,damped_sinusoid,validation,1,2.57201646090535e-07,45.0,3200.0,4.057890510886816,,,,,5,8,15,1279841
damped_tau180_f05_a08_p16_y0,damped_sinusoid,validation,0,2.57201646090535e-07,45.0,0.0,4.319689898685966,,,,,5,8,16,279842
damped_tau180_f05_a08_p16_y1,damped_sinusoid,validation,1,2.57201646090535e-07,45.0,3200.0,4.319689898685966,,,,,5,8,16,1279842
damped_tau180_f05_a08_p17_y0,damped_sinusoid,validation,0,2.57201646090535e-07,45.0,0.0,4.581489286485115,,,,,5,8,17,279843
damped_tau180_f05_a08_p17_y1,damped_sinusoid,validation,1,2.57201646090535e-07,45.0,3200.0,4.581489286485115,,,,,5,8,17,1279843
damped_tau180_f05_a08_p18_y0,damped_sinusoid,validation,0,2.57201646090535e-07,45.0,0.0,4.843288674284264,,,,,5,8,18,279844
damped_tau180_f05_a08_p18_y1,damped_sinusoid,validation,1,2.57201646090535e-07,45.0,3200.0,4.843288674284264,,,,,5,8,18,1279844
damped_tau180_f05_a08_p19_y0,damped_sinusoid,test,0,2.57201646090535e-07,45.0,0.0,5.105088062083413,,,,,5,8,19,279845
damped_tau180_f05_a08_p19_y1,damped_sinusoid,test,1,2.57201646090535e-07,45.0,3200.0,5.105088062083413,,,,,5,8,19,1279845
damped_tau180_f05_a08_p20_y0,damped_sinusoid,test,0,2.57201646090535e-07,45.0,0.0,5.3668874498825625,,,,,5,8,20,279846
damped_tau180_f05_a08_p20_y1,damped_sinusoid,test,1,2.57201646090535e-07,45.0,3200.0,5.3668874498825625,,,,,5,8,20,1279846
damped_tau180_f05_a08_p21_y0,damped_sinusoid,test,0,2.57201646090535e-07,45.0,0.0,5.6286868376817125,,,,,5,8,21,279847
damped_tau180_f05_a08_p21_y1,damped_sinusoid,test,1,2.57201646090535e-07,45.0,3200.0,5.6286868376817125,,,,,5,8,21,1279847
damped_tau180_f05_a08_p22_y0,damped_sinusoid,test,0,2.57201646090535e-07,45.0,0.0,5.8904862254808625,,,,,5,8,22,279848
damped_tau180_f05_a08_p22_y1,damped_sinusoid,test,1,2.57201646090535e-07,45.0,3200.0,5.8904862254808625,,,,,5,8,22,1279848
damped_tau180_f05_a08_p23_y0,damped_sinusoid,test,0,2.57201646090535e-07,45.0,0.0,6.152285613280012,,,,,5,8,23,279849
damped_tau180_f05_a08_p23_y1,damped_sinusoid,test,1,2.57201646090535e-07,45.0,3200.0,6.152285613280012,,,,,5,8,23,1279849
damped_tau180_f05_a09_p00_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,0.1308996938995747,,,,,5,9,0,279926
damped_tau180_f05_a09_p00_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,4500.0,0.1308996938995747,,,,,5,9,0,1279926
damped_tau180_f05_a09_p01_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,0.39269908169872414,,,,,5,9,1,279927
damped_tau180_f05_a09_p01_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,4500.0,0.39269908169872414,,,,,5,9,1,1279927
damped_tau180_f05_a09_p02_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,0.6544984694978736,,,,,5,9,2,279928
damped_tau180_f05_a09_p02_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,4500.0,0.6544984694978736,,,,,5,9,2,1279928
damped_tau180_f05_a09_p03_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,0.916297857297023,,,,,5,9,3,279929
damped_tau180_f05_a09_p03_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,4500.0,0.916297857297023,,,,,5,9,3,1279929
damped_tau180_f05_a09_p04_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,1.1780972450961724,,,,,5,9,4,279930
damped_tau180_f05_a09_p04_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,4500.0,1.1780972450961724,,,,,5,9,4,1279930
damped_tau180_f05_a09_p05_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,1.4398966328953218,,,,,5,9,5,279931
damped_tau180_f05_a09_p05_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,4500.0,1.4398966328953218,,,,,5,9,5,1279931
damped_tau180_f05_a09_p06_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,1.7016960206944713,,,,,5,9,6,279932
damped_tau180_f05_a09_p06_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,4500.0,1.7016960206944713,,,,,5,9,6,1279932
damped_tau180_f05_a09_p07_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,1.9634954084936205,,,,,5,9,7,279933
damped_tau180_f05_a09_p07_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,4500.0,1.9634954084936205,,,,,5,9,7,1279933
damped_tau180_f05_a09_p08_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,2.2252947962927703,,,,,5,9,8,279934
damped_tau180_f05_a09_p08_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,4500.0,2.2252947962927703,,,,,5,9,8,1279934
damped_tau180_f05_a09_p09_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,2.4870941840919194,,,,,5,9,9,279935
damped_tau180_f05_a09_p09_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,4500.0,2.4870941840919194,,,,,5,9,9,1279935
damped_tau180_f05_a09_p10_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,2.748893571891069,,,,,5,9,10,279936
damped_tau180_f05_a09_p10_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,4500.0,2.748893571891069,,,,,5,9,10,1279936
damped_tau180_f05_a09_p11_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,3.010692959690218,,,,,5,9,11,279937
damped_tau180_f05_a09_p11_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,4500.0,3.010692959690218,,,,,5,9,11,1279937
damped_tau180_f05_a09_p12_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,3.272492347489368,,,,,5,9,12,279938
damped_tau180_f05_a09_p12_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,4500.0,3.272492347489368,,,,,5,9,12,1279938
damped_tau180_f05_a09_p13_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,3.5342917352885173,,,,,5,9,13,279939
damped_tau180_f05_a09_p13_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,4500.0,3.5342917352885173,,,,,5,9,13,1279939
damped_tau180_f05_a09_p14_y0,damped_sinusoid,validation,0,2.57201646090535e-07,45.0,0.0,3.796091123087667,,,,,5,9,14,279940
damped_tau180_f05_a09_p14_y1,damped_sinusoid,validation,1,2.57201646090535e-07,45.0,4500.0,3.796091123087667,,,,,5,9,14,1279940
damped_tau180_f05_a09_p15_y0,damped_sinusoid,validation,0,2.57201646090535e-07,45.0,0.0,4.057890510886816,,,,,5,9,15,279941
damped_tau180_f05_a09_p15_y1,damped_sinusoid,validation,1,2.57201646090535e-07,45.0,4500.0,4.057890510886816,,,,,5,9,15,1279941
damped_tau180_f05_a09_p16_y0,damped_sinusoid,validation,0,2.57201646090535e-07,45.0,0.0,4.319689898685966,,,,,5,9,16,279942
damped_tau180_f05_a09_p16_y1,damped_sinusoid,validation,1,2.57201646090535e-07,45.0,4500.0,4.319689898685966,,,,,5,9,16,1279942
damped_tau180_f05_a09_p17_y0,damped_sinusoid,validation,0,2.57201646090535e-07,45.0,0.0,4.581489286485115,,,,,5,9,17,279943
damped_tau180_f05_a09_p17_y1,damped_sinusoid,validation,1,2.57201646090535e-07,45.0,4500.0,4.581489286485115,,,,,5,9,17,1279943
damped_tau180_f05_a09_p18_y0,damped_sinusoid,validation,0,2.57201646090535e-07,45.0,0.0,4.843288674284264,,,,,5,9,18,279944
damped_tau180_f05_a09_p18_y1,damped_sinusoid,validation,1,2.57201646090535e-07,45.0,4500.0,4.843288674284264,,,,,5,9,18,1279944
damped_tau180_f05_a09_p19_y0,damped_sinusoid,test,0,2.57201646090535e-07,45.0,0.0,5.105088062083413,,,,,5,9,19,279945
damped_tau180_f05_a09_p19_y1,damped_sinusoid,test,1,2.57201646090535e-07,45.0,4500.0,5.105088062083413,,,,,5,9,19,1279945
damped_tau180_f05_a09_p20_y0,damped_sinusoid,test,0,2.57201646090535e-07,45.0,0.0,5.3668874498825625,,,,,5,9,20,279946
damped_tau180_f05_a09_p20_y1,damped_sinusoid,test,1,2.57201646090535e-07,45.0,4500.0,5.3668874498825625,,,,,5,9,20,1279946
damped_tau180_f05_a09_p21_y0,damped_sinusoid,test,0,2.57201646090535e-07,45.0,0.0,5.6286868376817125,,,,,5,9,21,279947
damped_tau180_f05_a09_p21_y1,damped_sinusoid,test,1,2.57201646090535e-07,45.0,4500.0,5.6286868376817125,,,,,5,9,21,1279947
damped_tau180_f05_a09_p22_y0,damped_sinusoid,test,0,2.57201646090535e-07,45.0,0.0,5.8904862254808625,,,,,5,9,22,279948
damped_tau180_f05_a09_p22_y1,damped_sinusoid,test,1,2.57201646090535e-07,45.0,4500.0,5.8904862254808625,,,,,5,9,22,1279948
damped_tau180_f05_a09_p23_y0,damped_sinusoid,test,0,2.57201646090535e-07,45.0,0.0,6.152285613280012,,,,,5,9,23,279949
damped_tau180_f05_a09_p23_y1,damped_sinusoid,test,1,2.57201646090535e-07,45.0,4500.0,6.152285613280012,,,,,5,9,23,1279949
damped_tau180_f05_a10_p00_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,0.1308996938995747,,,,,5,10,0,280026
damped_tau180_f05_a10_p00_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,6500.0,0.1308996938995747,,,,,5,10,0,1280026
damped_tau180_f05_a10_p01_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,0.39269908169872414,,,,,5,10,1,280027
damped_tau180_f05_a10_p01_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,6500.0,0.39269908169872414,,,,,5,10,1,1280027
damped_tau180_f05_a10_p02_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,0.6544984694978736,,,,,5,10,2,280028
damped_tau180_f05_a10_p02_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,6500.0,0.6544984694978736,,,,,5,10,2,1280028
damped_tau180_f05_a10_p03_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,0.916297857297023,,,,,5,10,3,280029
damped_tau180_f05_a10_p03_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,6500.0,0.916297857297023,,,,,5,10,3,1280029
damped_tau180_f05_a10_p04_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,1.1780972450961724,,,,,5,10,4,280030
damped_tau180_f05_a10_p04_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,6500.0,1.1780972450961724,,,,,5,10,4,1280030
damped_tau180_f05_a10_p05_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,1.4398966328953218,,,,,5,10,5,280031
damped_tau180_f05_a10_p05_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,6500.0,1.4398966328953218,,,,,5,10,5,1280031
damped_tau180_f05_a10_p06_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,1.7016960206944713,,,,,5,10,6,280032
damped_tau180_f05_a10_p06_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,6500.0,1.7016960206944713,,,,,5,10,6,1280032
damped_tau180_f05_a10_p07_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,1.9634954084936205,,,,,5,10,7,280033
damped_tau180_f05_a10_p07_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,6500.0,1.9634954084936205,,,,,5,10,7,1280033
damped_tau180_f05_a10_p08_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,2.2252947962927703,,,,,5,10,8,280034
damped_tau180_f05_a10_p08_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,6500.0,2.2252947962927703,,,,,5,10,8,1280034
damped_tau180_f05_a10_p09_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,2.4870941840919194,,,,,5,10,9,280035
damped_tau180_f05_a10_p09_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,6500.0,2.4870941840919194,,,,,5,10,9,1280035
damped_tau180_f05_a10_p10_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,2.748893571891069,,,,,5,10,10,280036
damped_tau180_f05_a10_p10_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,6500.0,2.748893571891069,,,,,5,10,10,1280036
damped_tau180_f05_a10_p11_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,3.010692959690218,,,,,5,10,11,280037
damped_tau180_f05_a10_p11_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,6500.0,3.010692959690218,,,,,5,10,11,1280037
damped_tau180_f05_a10_p12_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,3.272492347489368,,,,,5,10,12,280038
damped_tau180_f05_a10_p12_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,6500.0,3.272492347489368,,,,,5,10,12,1280038
damped_tau180_f05_a10_p13_y0,damped_sinusoid,train,0,2.57201646090535e-07,45.0,0.0,3.5342917352885173,,,,,5,10,13,280039
damped_tau180_f05_a10_p13_y1,damped_sinusoid,train,1,2.57201646090535e-07,45.0,6500.0,3.5342917352885173,,,,,5,10,13,1280039
damped_tau180_f05_a10_p14_y0,damped_sinusoid,validation,0,2.57201646090535e-07,45.0,0.0,3.796091123087667,,,,,5,10,14,280040
damped_tau180_f05_a10_p14_y1,damped_sinusoid,validation,1,2.57201646090535e-07,45.0,6500.0,3.796091123087667,,,,,5,10,14,1280040
damped_tau180_f05_a10_p15_y0,damped_sinusoid,validation,0,2.57201646090535e-07,45.0,0.0,4.057890510886816,,,,,5,10,15,280041
damped_tau180_f05_a10_p15_y1,damped_sinusoid,validation,1,2.57201646090535e-07,45.0,6500.0,4.057890510886816,,,,,5,10,15,1280041
damped_tau180_f05_a10_p16_y0,damped_sinusoid,validation,0,2.57201646090535e-07,45.0,0.0,4.319689898685966,,,,,5,10,16,280042
damped_tau180_f05_a10_p16_y1,damped_sinusoid,validation,1,2.57201646090535e-07,45.0,6500.0,4.319689898685966,,,,,5,10,16,1280042
damped_tau180_f05_a10_p17_y0,damped_sinusoid,validation,0,2.57201646090535e-07,45.0,0.0,4.581489286485115,,,,,5,10,17,280043
damped_tau180_f05_a10_p17_y1,damped_sinusoid,validation,1,2.57201646090535e-07,45.0,6500.0,4.581489286485115,,,,,5,10,17,1280043
damped_tau180_f05_a10_p18_y0,damped_sinusoid,validation,0,2.57201646090535e-07,45.0,0.0,4.843288674284264,,,,,5,10,18,280044
damped_tau180_f05_a10_p18_y1,damped_sinusoid,validation,1,2.57201646090535e-07,45.0,6500.0,4.843288674284264,,,,,5,10,18,1280044
damped_tau180_f05_a10_p19_y0,damped_sinusoid,test,0,2.57201646090535e-07,45.0,0.0,5.105088062083413,,,,,5,10,19,280045
damped_tau180_f05_a10_p19_y1,damped_sinusoid,test,1,2.57201646090535e-07,45.0,6500.0,5.105088062083413,,,,,5,10,19,1280045
damped_tau180_f05_a10_p20_y0,damped_sinusoid,test,0,2.57201646090535e-07,45.0,0.0,5.3668874498825625,,,,,5,10,20,280046
damped_tau180_f05_a10_p20_y1,damped_sinusoid,test,1,2.57201646090535e-07,45.0,6500.0,5.3668874498825625,,,,,5,10,20,1280046
damped_tau180_f05_a10_p21_y0,damped_sinusoid,test,0,2.57201646090535e-07,45.0,0.0,5.6286868376817125,,,,,5,10,21,280047
damped_tau180_f05_a10_p21_y1,damped_sinusoid,test,1,2.57201646090535e-07,45.0,6500.0,5.6286868376817125,,,,,5,10,21,1280047
damped_tau180_f05_a10_p22_y0,damped_sinusoid,test,0,2.57201646090535e-07,45.0,0.0,5.8904862254808625,,,,,5,10,22,280048
damped_tau180_f05_a10_p22_y1,damped_sinusoid,test,1,2.57201646090535e-07,45.0,6500.0,5.8904862254808625,,,,,5,10,22,1280048
damped_tau180_f05_a10_p23_y0,damped_sinusoid,test,0,2.57201646090535e-07,45.0,0.0,6.152285613280012,,,,,5,10,23,280049
damped_tau180_f05_a10_p23_y1,damped_sinusoid,test,1,2.57201646090535e-07,45.0,6500.0,6.152285613280012,,,,,5,10,23,1280049
damped_tau180_f06_a00_p00_y0,damped_sinusoid,train,0,1.9290123456790122e-07,60.0,0.0,0.1308996938995747,,,,,6,0,0,289026
damped_tau180_f06_a00_p00_y1,damped_sinusoid,train,1,1.9290123456790122e-07,60.0,100.0,0.1308996938995747,,,,,6,0,0,1289026
damped_tau180_f06_a00_p01_y0,damped_sinusoid,train,0,1.9290123456790122e-07,60.0,0.0,0.39269908169872414,,,,,6,0,1,289027
damped_tau180_f06_a00_p01_y1,damped_sinusoid,train,1,1.9290123456790122e-07,60.0,100.0,0.39269908169872414,,,,,6,0,1,1289027
damped_tau180_f06_a00_p02_y0,damped_sinusoid,train,0,1.9290123456790122e-07,60.0,0.0,0.6544984694978736,,,,,6,0,2,289028
