instance_id,family,split,label,frequency_hz,period_days,amplitude_hz,phase_rad,coherence_days,slope_hz_per_day,center_day,width_days,frequency_index,amplitude_index,phase_index,noise_seed,score_weighted_harmonic_regression,pred_frequency_hz_weighted_harmonic_regression,pred_amplitude_hz_weighted_harmonic_regression,score_generalized_lomb_scargle,pred_frequency_hz_generalized_lomb_scargle,pred_amplitude_hz_generalized_lomb_scargle,score_hierarchical_sinusoid_jitter,pred_frequency_hz_hierarchical_sinusoid_jitter,pred_amplitude_hz_hierarchical_sinusoid_jitter
pure_sinusoid_f03_a08_p00_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,3200.0,0.1308996938995747,,,,,3,8,0,1259843,286.23607955908744,1.6074854766363536e-07,3892.9527317629013,367.74338284359726,1.6074854766363536e-07,3849.38859174663,62.51221827577101,1.5419536624450097e-07,3238.048706528174
pure_sinusoid_f03_a08_p01_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,0.39269908169872414,,,,,3,8,1,259844,39.978125284910504,8.856297412221908e-07,1272.5409198766167,38.52227014086094,8.856297412221908e-07,1263.8052663124274,5.136677617888807,1.2355435917708677e-06,1166.9611679360737
pure_sinusoid_f03_a08_p01_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,3200.0,0.39269908169872414,,,,,3,8,1,1259844,308.7977696109925,1.5419536624450097e-07,3586.8499758029307,363.8595912943,1.5419536624450097e-07,3521.9738131142135,67.61232986367716,1.5419536624450097e-07,3360.439219338616
pure_sinusoid_f03_a08_p02_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,0.6544984694978736,,,,,3,8,2,259845,80.23641244496721,1.1368589955786729e-06,2158.003422733011,74.00199567634303,1.4593552086953837e-06,2014.516104592076,3.9297660420568334,1.5860339613209675e-06,1195.1157003415997
pure_sinusoid_f03_a08_p02_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,3200.0,0.6544984694978736,,,,,3,8,2,1259845,138.1950467886264,1.6074854766363536e-07,2893.112770742201,190.72079931721103,1.6074854766363536e-07,2957.4703029671023,42.69596931877967,1.6074854766363536e-07,3243.502610721772
pure_sinusoid_f03_a08_p03_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,0.916297857297023,,,,,3,8,3,259846,163.43635072767677,8.856297412221908e-07,2559.0644469759577,125.66154826994142,8.148932540837282e-07,2697.311142196322,3.3609509406794054,1.0034122473143628e-06,1057.8748310091673
pure_sinusoid_f03_a08_p03_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,3200.0,0.916297857297023,,,,,3,8,3,1259846,321.77223852007126,1.6074854766363536e-07,4388.7123546063995,315.0746623598469,1.5419536624450097e-07,3683.4816623463,61.45426354626565,1.5419536624450097e-07,3653.3914551898183
pure_sinusoid_f03_a08_p04_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,1.1780972450961724,,,,,3,8,4,259847,37.982220293383364,9.232683065420291e-07,1448.6999855893393,35.99113539695685,9.232683065420291e-07,1309.7276098752359,11.592675777536162,9.232683065420291e-07,1712.7685124048555
pure_sinusoid_f03_a08_p04_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,3200.0,1.1780972450961724,,,,,3,8,4,1259847,170.8705489184848,1.5419536624450097e-07,3390.5480235165332,156.5638081849679,1.5419536624450097e-07,3183.957089264827,31.589476829287772,1.5419536624450097e-07,3082.3431615263617
pure_sinusoid_f03_a08_p05_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,1.4398966328953218,,,,,3,8,5,259848,53.36476662088299,7.498065891901516e-07,1450.3788089309612,72.44681840744968,5.60298045691317e-07,1790.322538260301,3.330416932132156,7.816727777008644e-07,940.321278602846
pure_sinusoid_f03_a08_p05_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,3200.0,1.4398966328953218,,,,,3,8,5,1259848,201.2665556179481,1.5419536624450097e-07,3745.133718919302,215.53434819734048,1.5419536624450097e-07,3744.545517094644,41.04308184119995,1.5419536624450097e-07,3603.3563960810693
pure_sinusoid_f03_a08_p06_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,1.7016960206944713,,,,,3,8,6,259849,40.85450522375683,8.148932540837282e-07,1277.366674013888,43.51607361280631,8.148932540837282e-07,1239.977278373939,5.402180291262585,8.148932540837282e-07,1405.5020260816023
pure_sinusoid_f03_a08_p06_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,3200.0,1.7016960206944713,,,,,3,8,6,1259849,129.04518002938056,1.5419536624450097e-07,3049.191014031474,169.01116060887145,1.5419536624450097e-07,3362.9220162937127,28.97806198094845,1.5419536624450097e-07,3061.542832251505
pure_sinusoid_f03_a08_p07_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,1.9634954084936205,,,,,3,8,7,259850,32.5915507216485,4.7436885530734877e-07,1345.8264775129385,42.6244888090921,4.7436885530734877e-07,1475.0415841492709,3.2437184910609957,6.617928147962146e-07,948.5238393531331
pure_sinusoid_f03_a08_p07_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,3200.0,1.9634954084936205,,,,,3,8,7,1259850,248.33083721783987,1.5419536624450097e-07,4211.92882324933,257.4698196908253,1.5419536624450097e-07,4162.975308031206,46.79633209612052,1.6074854766363536e-07,3312.130637499572
pure_sinusoid_f03_a08_p08_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,2.2252947962927703,,,,,3,8,8,259851,26.87868265086064,1.2880532196885105e-06,1110.312715820214,34.05199391854917,1.2880532196885105e-06,1211.8868068895133,4.477248080712599,4.807848155029893e-08,2035.3226690956378
pure_sinusoid_f03_a08_p08_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,3200.0,2.2252947962927703,,,,,3,8,8,1259851,162.10323640271855,1.5419536624450097e-07,3046.631824730058,183.9912592457514,1.5419536624450097e-07,3126.394745346748,38.839610350955724,1.5419536624450097e-07,3079.2968625666317
pure_sinusoid_f03_a08_p09_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,2.4870941840919194,,,,,3,8,9,259852,39.437465895902506,1.2880532196885105e-06,1372.433511136728,37.73845665770929,1.2880532196885105e-06,1359.77948762667,2.7556637585145793,4.611848243033858e-08,1775.38614682277
pure_sinusoid_f03_a08_p09_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,3200.0,2.4870941840919194,,,,,3,8,9,1259852,216.49297822804937,1.5419536624450097e-07,3099.565602608174,308.80862393782377,1.5419536624450097e-07,3357.2495624316784,47.91155336317342,1.5419536624450097e-07,3040.6979566324508
pure_sinusoid_f03_a08_p10_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,2.748893571891069,,,,,3,8,10,259853,23.401161543991492,1.5860339613209675e-06,1176.2077328580253,23.901890214593692,1.5860339613209675e-06,1166.9990403255065,3.0584051281566325,3.261628946289273e-07,1093.354125640075
pure_sinusoid_f03_a08_p10_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,3200.0,2.748893571891069,,,,,3,8,10,1259853,232.2026053949211,1.5419536624450097e-07,3139.546486387039,270.2142255316244,1.5419536624450097e-07,3098.554196034966,66.33006221678642,1.4790933614546375e-07,3377.1369689989606
pure_sinusoid_f03_a08_p11_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,3.010692959690218,,,,,3,8,11,259854,34.56623625195229,5.374565656557718e-07,1392.1277891246493,38.88672772187138,5.374565656557718e-07,1405.48476829078,2.4809630734366657,1.2355435917708677e-06,810.0657298199886
pure_sinusoid_f03_a08_p11_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,3200.0,3.010692959690218,,,,,3,8,11,1259854,190.27668622755192,1.4790933614546375e-07,2837.0014759940595,264.40973525476215,1.5419536624450097e-07,3075.9489316491167,51.403438116495295,1.5419536624450097e-07,2975.7275498227996
pure_sinusoid_f03_a08_p12_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,3.272492347489368,,,,,3,8,12,259855,17.78399371063776,1.5860339613209675e-06,1004.101206380661,13.349676778816843,1.5860339613209675e-06,904.114139476713,2.9388948429267394,1.5860339613209675e-06,1025.1593880411253
pure_sinusoid_f03_a08_p12_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,3200.0,3.272492347489368,,,,,3,8,12,1259855,291.83914009472676,1.5419536624450097e-07,3645.784953303851,321.47350823959255,1.5419536624450097e-07,3467.5737329331605,80.45837522170962,1.4790933614546375e-07,3748.5090124892176
pure_sinusoid_f03_a08_p13_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,3.5342917352885173,,,,,3,8,13,259856,42.50516507432897,4.945291574236076e-07,1611.7215944155148,40.77639536678069,4.945291574236076e-07,1564.0083633356753,4.811073450865006,5.6787622018281265e-08,1927.3089864829494
pure_sinusoid_f03_a08_p13_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,3200.0,3.5342917352885173,,,,,3,8,13,1259856,228.33421888732576,1.4790933614546375e-07,3056.62265631671,267.61961640523555,1.4790933614546375e-07,3075.328247207325,57.75042381312363,1.5419536624450097e-07,3275.6347914283388
pure_sinusoid_f03_a08_p14_y0,pure_sinusoid,validation,0,1.54320987654321e-07,75.0,0.0,3.796091123087667,,,,,3,8,14,259857,45.76263734947918,1.4593552086953837e-06,1607.327586211697,45.40517151268952,1.4593552086953837e-06,1581.245350191707,4.970621039822454,1.4593552086953837e-06,1301.516050713071
pure_sinusoid_f03_a08_p14_y1,pure_sinusoid,validation,1,1.54320987654321e-07,75.0,3200.0,3.796091123087667,,,,,3,8,14,1259857,238.35001741445794,1.5419536624450097e-07,3228.137274485281,242.11091935787934,1.5419536624450097e-07,2941.0942443899266,73.2573429213271,1.6074854766363536e-07,4192.262891789497
pure_sinusoid_f03_a08_p15_y0,pure_sinusoid,validation,0,1.54320987654321e-07,75.0,0.0,4.057890510886816,,,,,3,8,15,259858,71.06808936439168,8.856297412221908e-07,1647.6677871716527,55.64716681339539,7.816727777008644e-07,1445.3609819086462,4.016005094931501,8.856297412221908e-07,980.3576653681527
pure_sinusoid_f03_a08_p15_y1,pure_sinusoid,validation,1,1.54320987654321e-07,75.0,3200.0,4.057890510886816,,,,,3,8,15,1259858,144.9666105298823,1.5419536624450097e-07,2940.103630243582,135.28201769219305,1.5419536624450097e-07,2706.559836501464,35.17363387077346,1.5419536624450097e-07,3044.3452095775756
pure_sinusoid_f03_a08_p16_y0,pure_sinusoid,validation,0,1.54320987654321e-07,75.0,0.0,4.319689898685966,,,,,3,8,16,259859,17.242652986970427,4.5503042137685423e-07,1014.1385376652869,16.48719763912439,1.3427944653672858e-06,854.5912101563006,3.8805821266060967,1.4593552086953837e-06,1117.673202151519
pure_sinusoid_f03_a08_p16_y1,pure_sinusoid,validation,1,1.54320987654321e-07,75.0,3200.0,4.319689898685966,,,,,3,8,16,1259859,162.3966022477445,1.4790933614546375e-07,3122.658061558629,190.6811528717977,1.4790933614546375e-07,3179.3546286852425,28.164553584409262,1.5419536624450097e-07,2792.2469480651334
pure_sinusoid_f03_a08_p17_y0,pure_sinusoid,validation,0,1.54320987654321e-07,75.0,0.0,4.581489286485115,,,,,3,8,17,259860,45.9406290447736,4.186865046685988e-07,1722.148675805022,57.18370371503832,7.498065891901516e-07,1798.1582528969077,6.273752055480816,7.498065891901516e-07,1394.1129144868542
pure_sinusoid_f03_a08_p17_y1,pure_sinusoid,validation,1,1.54320987654321e-07,75.0,3200.0,4.581489286485115,,,,,3,8,17,1259860,147.8020868762615,1.5419536624450097e-07,3250.9295094892464,154.29980372075252,1.5419536624450097e-07,3212.624174780677,28.831828111653298,1.5419536624450097e-07,3062.4765822618124
pure_sinusoid_f03_a08_p18_y0,pure_sinusoid,validation,0,1.54320987654321e-07,75.0,0.0,4.843288674284264,,,,,3,8,18,259861,52.26277049517287,4.3648035081107047e-07,1719.2770493945948,80.77543152135155,4.3648035081107047e-07,2055.5878876580446,4.258406278969474,4.3648035081107047e-07,1229.7026756230698
pure_sinusoid_f03_a08_p18_y1,pure_sinusoid,validation,1,1.54320987654321e-07,75.0,3200.0,4.843288674284264,,,,,3,8,18,1259861,224.81555935005727,1.5419536624450097e-07,4010.89240222981,238.32053661063213,1.5419536624450097e-07,3977.620903260806,50.16464423587402,1.5419536624450097e-07,4045.085431805522
pure_sinusoid_f03_a08_p19_y0,pure_sinusoid,test,0,1.54320987654321e-07,75.0,0.0,5.105088062083413,,,,,3,8,19,259862,52.14926532012862,8.856297412221908e-07,1704.7963930401247,41.320949338825585,8.856297412221908e-07,1257.6290113387538,5.633541318059429,1.2355435917708677e-06,1280.7974420607982
pure_sinusoid_f03_a08_p19_y1,pure_sinusoid,test,1,1.54320987654321e-07,75.0,3200.0,5.105088062083413,,,,,3,8,19,1259862,182.18819252429233,1.5419536624450097e-07,3552.4584402576406,191.18760350454443,1.5419536624450097e-07,3612.953101094236,43.95047618197992,1.5419536624450097e-07,3551.452026317899
pure_sinusoid_f03_a08_p20_y0,pure_sinusoid,test,0,1.54320987654321e-07,75.0,0.0,5.3668874498825625,,,,,3,8,20,259863,157.33908090486568,8.856297412221908e-07,2842.8468150046997,145.36266934456552,8.856297412221908e-07,2873.0052637252033,6.654764886903383,8.856297412221908e-07,1480.2903677292297
pure_sinusoid_f03_a08_p20_y1,pure_sinusoid,test,1,1.54320987654321e-07,75.0,3200.0,5.3668874498825625,,,,,3,8,20,1259863,202.36141622465217,1.5419536624450097e-07,3339.2842720520657,230.08999904119253,1.5419536624450097e-07,3440.457221257138,48.827419718513866,1.5419536624450097e-07,3375.073018529945
pure_sinusoid_f03_a08_p21_y0,pure_sinusoid,test,0,1.54320987654321e-07,75.0,0.0,5.6286868376817125,,,,,3,8,21,259864,25.013287613567,1.2355435917708677e-06,1224.9630453299465,36.25443048755278,3.0011180767116153e-07,1364.5034520504507,2.950939009643072,1.2355435917708677e-06,883.6472931107502
pure_sinusoid_f03_a08_p21_y1,pure_sinusoid,test,1,1.54320987654321e-07,75.0,3200.0,5.6286868376817125,,,,,3,8,21,1259864,93.70850772365665,1.4790933614546375e-07,2226.588002647177,117.89706610169347,1.4790933614546375e-07,2383.8732788359266,30.27979940464787,1.5419536624450097e-07,2453.265409994638
pure_sinusoid_f03_a08_p22_y0,pure_sinusoid,test,0,1.54320987654321e-07,75.0,0.0,5.8904862254808625,,,,,3,8,22,259865,28.30148460777059,2.0634857201770751e-07,1491.8400597521381,22.930389612286262,2.0634857201770751e-07,1259.7378607184141,4.392715254734178,1.6534391534391535e-06,1192.4153183098413
pure_sinusoid_f03_a08_p22_y1,pure_sinusoid,test,1,1.54320987654321e-07,75.0,3200.0,5.8904862254808625,,,,,3,8,22,1259865,237.49872123871864,1.5419536624450097e-07,3326.3597428184094,232.1696036305527,1.5419536624450097e-07,3149.6926304884714,56.22373939494481,1.5419536624450097e-07,3159.2909798258934
pure_sinusoid_f03_a08_p23_y0,pure_sinusoid,test,0,1.54320987654321e-07,75.0,0.0,6.152285613280012,,,,,3,8,23,259866,28.172490389074568,4.3648035081107047e-07,1189.2767841428372,50.39124771579367,4.5503042137685423e-07,1409.5849505720232,2.2947056183192167,5.9201051153738824e-08,1334.1495735798892
pure_sinusoid_f03_a08_p23_y1,pure_sinusoid,test,1,1.54320987654321e-07,75.0,3200.0,6.152285613280012,,,,,3,8,23,1259866,421.2947026630201,1.6074854766363536e-07,4559.002689839151,496.0180742928732,1.6074854766363536e-07,4323.2234910417965,83.14032359369585,1.6074854766363536e-07,4273.422324133595
pure_sinusoid_f03_a09_p00_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,0.1308996938995747,,,,,3,9,0,259943,78.75815455209604,1.090513051218472e-06,1945.4380592028945,83.94930942003523,1.090513051218472e-06,1973.190406004165,1.8288241265008445,8.148932540837282e-07,956.4021960110092
pure_sinusoid_f03_a09_p00_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,4500.0,0.1308996938995747,,,,,3,9,0,1259943,627.9693718130571,1.5419536624450097e-07,5133.625341052693,768.2869674656839,1.5419536624450097e-07,5126.34486444144,129.1590603827879,1.5419536624450097e-07,4642.7454250920455
pure_sinusoid_f03_a09_p01_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,0.39269908169872414,,,,,3,9,1,259944,31.05111035250667,5.60298045691317e-07,1291.8710467947067,27.430765376036078,3.261628946289273e-07,1138.6071245086484,2.9937293751497975,1.6534391534391535e-06,925.6752008354129
pure_sinusoid_f03_a09_p01_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,4500.0,0.39269908169872414,,,,,3,9,1,1259944,548.6666401926608,1.4790933614546375e-07,4812.369360872199,601.6331215906579,1.4790933614546375e-07,4676.689962629198,126.79196535622614,1.4790933614546375e-07,4760.730251266285
pure_sinusoid_f03_a09_p02_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,0.6544984694978736,,,,,3,9,2,259945,17.23500581259607,1.5860339613209675e-06,1196.3256433195716,15.35692667213938,8.495255745049013e-07,758.7930027961369,2.609429166903208,1.5860339613209675e-06,1136.0266200329684
pure_sinusoid_f03_a09_p02_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,4500.0,0.6544984694978736,,,,,3,9,2,1259945,399.5437584084774,1.6074854766363536e-07,4876.300845058702,566.6696695424607,1.6074854766363536e-07,5115.664135815232,113.64280742193026,1.5419536624450097e-07,4879.651826451089
pure_sinusoid_f03_a09_p03_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,0.916297857297023,,,,,3,9,3,259946,21.516898752929905,3.4462347955460526e-08,2657.8953204443756,21.434147351660926,6.089344962989648e-07,1103.5830624564103,5.045729356164948,1.0034122473143628e-06,1454.7513317079101
pure_sinusoid_f03_a09_p03_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,4500.0,0.916297857297023,,,,,3,9,3,1259946,286.0033104210727,1.5419536624450097e-07,4362.3783311144125,300.2885895113218,1.5419536624450097e-07,4234.762761960201,73.37656353128907,1.5419536624450097e-07,4508.454410432244
pure_sinusoid_f03_a09_p04_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,1.1780972450961724,,,,,3,9,4,259947,44.70648689136149,1.6534391534391535e-06,2236.8440232859366,48.24118392201751,1.6534391534391535e-06,2233.836890908075,3.924493115159674,1.252254635120548e-07,1017.8339965123537
pure_sinusoid_f03_a09_p04_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,4500.0,1.1780972450961724,,,,,3,9,4,1259947,228.45813819580823,1.5419536624450097e-07,3810.5436982720744,264.69563941773123,1.5419536624450097e-07,3858.984779010303,61.952386250683546,1.5419536624450097e-07,4160.001126915781
pure_sinusoid_f03_a09_p05_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,1.4398966328953218,,,,,3,9,5,259948,57.61651087227159,2.878772515879006e-07,2349.759416129485,63.29843906307639,2.878772515879006e-07,1826.8412790658574,3.1018034737995777,2.878772515879006e-07,1085.0949766070291
pure_sinusoid_f03_a09_p05_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,4500.0,1.4398966328953218,,,,,3,9,5,1259948,202.09857210066548,1.6074854766363536e-07,3646.635467436914,222.05629828244884,1.6074854766363536e-07,3688.2567817634795,60.94424886008497,1.5419536624450097e-07,4444.5502340866315
pure_sinusoid_f03_a09_p06_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,1.7016960206944713,,,,,3,9,6,259949,20.030440363312167,3.0011180767116153e-07,1276.4441850428793,18.02981628841495,5.60298045691317e-07,947.8994027207019,2.2686173678055663,3.0011180767116153e-07,992.4295753142786
pure_sinusoid_f03_a09_p06_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,4500.0,1.7016960206944713,,,,,3,9,6,1259949,245.74638534301292,1.6074854766363536e-07,3880.5883013685434,257.222385567924,1.6074854766363536e-07,3841.843606394664,67.38741939944279,1.5419536624450097e-07,4655.976269516801
pure_sinusoid_f03_a09_p07_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,1.9634954084936205,,,,,3,9,7,259950,66.32575491027276,1.1368589955786729e-06,1867.5402451939751,68.59066252290665,4.5503042137685423e-07,1849.9348171567156,5.355298295946273,1.2355435917708677e-06,1190.0229315860397
pure_sinusoid_f03_a09_p07_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,4500.0,1.9634954084936205,,,,,3,9,7,1259950,291.4812863629787,1.5419536624450097e-07,4410.251489537071,305.8576705756519,1.5419536624450097e-07,4472.175735345645,60.54460449271386,1.5419536624450097e-07,4167.360937427036
pure_sinusoid_f03_a09_p08_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,2.2252947962927703,,,,,3,9,8,259951,86.94513171594159,8.148932540837282e-07,1730.9546607999202,90.15936077022789,8.148932540837282e-07,1722.399489664763,3.9110762138685082,1.5860339613209675e-06,1232.8796413788266
pure_sinusoid_f03_a09_p08_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,4500.0,2.2252947962927703,,,,,3,9,8,1259951,413.36258451281407,1.6074854766363536e-07,4557.918177889516,469.4255858300831,1.5419536624450097e-07,4672.9676244747225,98.21543624844892,1.5419536624450097e-07,4952.243739681845
pure_sinusoid_f03_a09_p09_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,2.4870941840919194,,,,,3,9,9,259952,23.8145932133082,4.5503042137685423e-07,988.2496568309194,24.668367803548662,4.5503042137685423e-07,999.1028312132834,3.6605077741555974,6.089344962989648e-07,1206.398246430002
pure_sinusoid_f03_a09_p09_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,4500.0,2.4870941840919194,,,,,3,9,9,1259952,461.5310476255083,1.5419536624450097e-07,4803.78167628754,549.3582145628342,1.5419536624450097e-07,4812.744598790955,105.62041826225679,1.5419536624450097e-07,4488.560106451808
pure_sinusoid_f03_a09_p10_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,2.748893571891069,,,,,3,9,10,259953,17.622748532044767,1.3427944653672858e-06,1032.1948666360468,20.30205448365473,2.878772515879006e-07,988.1247735811571,2.623379281908562,4.2434934681843835e-08,1976.9388649391594
pure_sinusoid_f03_a09_p10_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,4500.0,2.748893571891069,,,,,3,9,10,1259953,469.7788334892298,1.5419536624450097e-07,4720.421691395429,569.0256330437412,1.5419536624450097e-07,4819.194398855985,116.69442511274944,1.5419536624450097e-07,4558.986627968972
pure_sinusoid_f03_a09_p11_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,3.010692959690218,,,,,3,9,11,259954,33.610756854810575,9.625064811945243e-07,1242.3293700448694,37.71051054939204,1.2880532196885105e-06,1455.0901305985915,2.6720431887124256,1.090513051218472e-06,1044.585877955515
pure_sinusoid_f03_a09_p11_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,4500.0,3.010692959690218,,,,,3,9,11,1259954,668.732223792594,1.5419536624450097e-07,5304.006441972662,704.1084326004502,1.5419536624450097e-07,4981.310937321287,150.0366092836178,1.5419536624450097e-07,5015.333826429789
pure_sinusoid_f03_a09_p12_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,3.272492347489368,,,,,3,9,12,259955,44.13638871069898,1.090513051218472e-06,1306.6550605636107,48.41286662692295,1.090513051218472e-06,1340.2248488371622,3.500919045759524,8.148932540837282e-07,1068.7770841421252
pure_sinusoid_f03_a09_p12_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,4500.0,3.272492347489368,,,,,3,9,12,1259955,693.4241585718034,1.5419536624450097e-07,5363.859808639554,843.2008371496828,1.5419536624450097e-07,5358.330285027083,171.55969503997738,1.5419536624450097e-07,5371.850333721313
pure_sinusoid_f03_a09_p13_y0,pure_sinusoid,train,0,1.54320987654321e-07,75.0,0.0,3.5342917352885173,,,,,3,9,13,259956,35.926800539364365,1.8986722272333157e-07,1701.5880396308992,36.919824834690615,4.3648035081107047e-07,1218.1361300065469,5.8178485274425285,1.8986722272333157e-07,1652.0813727038733
pure_sinusoid_f03_a09_p13_y1,pure_sinusoid,train,1,1.54320987654321e-07,75.0,4500.0,3.5342917352885173,,,,,3,9,13,1259956,394.4243233646188,1.5419536624450097e-07,4281.993251510383,400.9462064760992,1.4790933614546375e-07,3823.5894724406944,113.88645123431098,1.5419536624450097e-07,4612.696254088442
pure_sinusoid_f03_a09_p14_y0,pure_sinusoid,validation,0,1.54320987654321e-07,75.0,0.0,3.796091123087667,,,,,3,9,14,259957,56.64258458783752,4.3648035081107047e-07,1789.8306573340783,49.7232271887587,4.3648035081107047e-07,1618.7813612283906,7.059879743623245,1.821269701727659e-07,1335.327039944796
pure_sinusoid_f03_a09_p14_y1,pure_sinusoid,validation,1,1.54320987654321e-07,75.0,4500.0,3.796091123087667,,,,,3,9,14,1259957,513.7307088211502,1.6074854766363536e-07,5607.615029041916,531.6563061629035,1.5419536624450097e-07,4878.617034899114,127.80380133501727,1.6074854766363536e-07,5588.534710334939
pure_sinusoid_f03_a09_p15_y0,pure_sinusoid,validation,0,1.54320987654321e-07,75.0,0.0,4.057890510886816,,,,,3,9,15,259958,26.84173745112338,1.2880532196885105e-06,1225.455227431949,29.72479757689257,1.1368589955786729e-06,1153.3001275807383,7.042156312978577,1.1368589955786729e-06,1569.3901614735319
pure_sinusoid_f03_a09_p15_y1,pure_sinusoid,validation,1,1.54320987654321e-07,75.0,4500.0,4.057890510886816,,,,,3,9,15,1259958,316.31375621056594,1.5419536624450097e-07,4346.346877179896,372.9501695506574,1.5419536624450097e-07,4356.823957572024,75.58141738307044,1.5419536624450097e-07,4297.540403434685
pure_sinusoid_f03_a09_p16_y0,pure_sinusoid,validation,0,1.54320987654321e-07,75.0,0.0,4.319689898685966,,,,,3,9,16,259959,64.45248927380158,6.899184873301248e-07,1990.3719901647396,36.04227286467784,9.232683065420291e-07,1195.4179110259056,2.4104701911625774,1.3998621708014991e-06,1054.7440316178697
pure_sinusoid_f03_a09_p16_y1,pure_sinusoid,validation,1,1.54320987654321e-07,75.0,4500.0,4.319689898685966,,,,,3,9,16,1259959,388.3890034551691,1.5419536624450097e-07,5027.256783641069,469.762378579319,1.6074854766363536e-07,5185.3113980723,91.2069205610521,1.5419536624450097e-07,5097.248550270081
pure_sinusoid_f03_a09_p17_y0,pure_sinusoid,validation,0,1.54320987654321e-07,75.0,0.0,4.581489286485115,,,,,3,9,17,259960,33.93065716756615,1.1368589955786729e-06,1346.8592384845144,31.551802375169444,1.4790933614546375e-07,1265.7106011437816,4.5299976481202435,1.0460564762233288e-06,1179.6870407457093
pure_sinusoid_f03_a09_p17_y1,pure_sinusoid,validation,1,1.54320987654321e-07,75.0,4500.0,4.581489286485115,,,,,3,9,17,1259960,372.22388444649545,1.5419536624450097e-07,5142.594646625998,413.9188739342895,1.5419536624450097e-07,5243.4899077788905,77.57923925746664,1.5419536624450097e-07,5000.545605398391
pure_sinusoid_f03_a09_p18_y0,pure_sinusoid,validation,0,1.54320987654321e-07,75.0,0.0,4.843288674284264,,,,,3,9,18,259961,37.90243556671403,5.841102706085012e-07,1632.2824352401483,38.325526918410276,5.841102706085012e-07,1621.4211311413208,5.923665243062871,5.841102706085012e-07,1650.8098235691327
pure_sinusoid_f03_a09_p18_y1,pure_sinusoid,validation,1,1.54320987654321e-07,75.0,4500.0,4.843288674284264,,,,,3,9,18,1259961,391.2854859526217,1.5419536624450097e-07,5269.286080883862,381.75359369353913,1.5419536624450097e-07,5033.622740310908,59.69546537615405,1.5419536624450097e-07,4396.922151818748
